CustomerID,Revenue,CumulativeRevenue,RevenuePercent,CumulativePercent
14606.0,12076.15,3401057.87,0.13588236918964444,38.26913388179891
12557.0,11990.960000000001,3413048.83,0.1349238005207172,38.404057682319625
12939.0,11581.8,3424630.63,0.13031988038245831,38.53437756270208
15125.0,11528.48,3436159.11,0.12971991698972207,38.664097479691804
14194.0,11349.52,3447508.63,0.1277062364052495,38.79180371609706
12971.0,11189.91,3458698.54,0.12591028447136665,38.917714000568424
14895.0,11138.710000000001,3469837.25,0.12533417558711882,39.043048176155544
12409.0,11072.67,3480909.92,0.12459108514345223,39.167639261298994
17581.0,11025.24,3491935.16,0.12405739677665777,39.29169665807565
15482.0,10879.76,3502814.92,0.12242043739227537,39.41411709546793
13319.0,10845.550000000001,3513660.4699999997,0.12203550213973399,39.53615259760766
17107.0,10797.48,3524457.9499999997,0.12149461241188642,39.65764721001955
13340.0,10736.48,3535194.4299999997,0.12080823268651299,39.77845544270606
17139.0,10650.77,3545845.1999999997,0.1198438129117301,39.89829925561779
16779.0,10611.72,3556456.92,0.11940441736622465,40.01770367298402
17865.0,10526.32,3566983.2399999998,0.11844348575070186,40.13614715873472
17706.0,10504.49,3577487.73,0.11819785182603133,40.254345010560755
15251.0,10484.99,3587972.72,0.11797843535644474,40.372323445917196
14062.0,10464.85,3598437.5700000003,0.11775181752580507,40.490075263443
14769.0,10416.98,3608854.5500000003,0.1172131782232866,40.60728844166629
15615.0,10399.74,3619254.2900000005,0.11701919155991877,40.72430763322621
15502.0,10384.93,3629639.2200000007,0.11685254756429943,40.84116018079051
16180.0,10254.18,3639893.400000001,0.11538133200540474,40.956541512795916
16843.0,10196.57,3650089.9700000007,0.11473309698935945,41.07127460978528
12590.0,9864.26,3659954.2300000004,0.11099390278380462,41.18226851256908
13199.0,9817.12,3669771.3500000006,0.11046347753373736,41.292731990102816
13001.0,9785.970000000001,3679557.3200000008,0.11011297378873111,41.402844963891546
15078.0,9743.11,3689300.4300000006,0.10963070764070643,41.51247567153225
12709.0,9706.52,3699006.9500000007,0.10921899232674882,41.621694663858996
13458.0,9646.57,3708653.5200000005,0.10854442733435313,41.73023909119335
14733.0,9585.91,3718239.4300000006,0.10786187333203916,41.83810096452539
16523.0,9418.470000000001,3727657.900000001,0.10597781724652235,41.944078781771914
12567.0,9401.28,3737059.1800000006,0.10578439318948679,42.0498631749614
14367.0,9227.82,3746287.0000000005,0.10383259930156423,42.153695774262964
14667.0,9175.04,3755462.0400000005,0.10323871205721656,42.25693448632018
18092.0,9068.26,3764530.3000000003,0.10203720997401368,42.3589716962942
12451.0,9035.52,3773565.8200000003,0.10166881534764112,42.46064051164184
13969.0,9024.17,3782589.99,0.10154110371021509,42.56218161535206
13488.0,8968.31,3791558.3000000003,0.10091255991579934,42.66309417526786
13090.0,8910.82,3800469.12,0.10026567515495151,42.76335985042281
16033.0,8778.82,3809247.94,0.09878039443774998,42.86214024486056
17017.0,8694.26,3817942.1999999997,0.0978289146086094,42.959969159469175
17306.0,8631.31,3826573.51,0.0971205932362773,43.05708975270545
16656.0,8625.8,3835199.3099999996,0.09705859401846077,43.154148346723915
17243.0,8540.05,3843739.3599999994,0.09609372415861206,43.25024207088253
14527.0,8507.13,3852246.4899999993,0.09572330414944333,43.34596537503197
12683.0,8476.57,3860723.059999999,0.09537943915915788,43.44134481419113
18139.0,8438.34,3869161.399999999,0.09494927035750172,43.536294084548636
15358.0,8347.2,3877508.599999999,0.09392375153503396,43.63021783608367
16558.0,8338.49,3885847.0899999994,0.09382574551195194,43.72404358159562
14056.0,8152.71,3893999.7999999993,0.09173532542375726,43.81577890701938
14936.0,8137.02,3902136.8199999994,0.09155877955668991,43.90733768657607
16672.0,8134.9400000000005,3910271.7599999993,0.09153537513326734,43.99887306170934
13854.0,8109.5199999999995,3918381.2799999993,0.09124934607393959,44.09012240778328
14952.0,8099.49,3926480.7699999996,0.09113648724368556,44.181258895026964
18109.0,8004.92,3934485.6899999995,0.09007237362682384,44.27133126865379
14796.0,7975.49,3942461.1799999997,0.08974122353964778,44.361072492193436
12428.0,7956.46,3950417.6399999997,0.08952709556958456,44.45059958776302
15290.0,7943.22,3958360.86,0.0893781174127986,44.53997770517582
14849.0,7930.54,3966291.4,0.08923544044693407,44.62921314562276
12757.0,7834.650000000001,3974126.05,0.08815647402290035,44.71736961964566
13093.0,7832.47,3981958.52,0.08813194438681324,44.805501564032475
12435.0,7829.89,3989788.41,0.08810291390006793,44.89360447793254
13629.0,7792.36,3997580.77,0.08768062158706359,44.9812850995196
17811.0,7761.82,4005342.59,0.08733698163931104,45.068622081158914
15044.0,7634.7300000000005,4012977.32,0.08590694886393878,45.15452903002285
15194.0,7616.53,4020593.8499999996,0.08570216015899129,45.24023119018184
18172.0,7561.68,4028155.53,0.08508498101248749,45.32531617119432
13263.0,7436.93,4035592.46,0.0836812782134656,45.40899744940779
12980.0,7374.900000000001,4042967.36,0.08298330879764734,45.491980758205436
15465.0,7354.62,4050321.98,0.08275511566927729,45.574735873874715
17396.0,7330.8,4057652.78,0.0824870900125823,45.6572229638873
12474.0,7324.09,4064976.8699999996,0.08241158824279121,45.73963455213009
12583.0,7281.38,4072258.2499999995,0.08193100991376336,45.82156556204386
13018.0,7277.7,4079535.9499999997,0.08188960208770804,45.903455164131564
18229.0,7276.9,4086812.8499999996,0.08188060038639167,45.985335764517956
16729.0,7205.33,4094018.1799999997,0.08107528568237567,46.06641105020033
16745.0,7180.7,4101198.88,0.08079814580309784,46.14720919600343
16873.0,7123.62,4108322.5,0.08015587441417463,46.227365070417605
13324.0,7121.95,4115444.45,0.0801370833626767,46.307502153780284
16923.0,7069.08,4122513.5300000003,0.07954218342693092,46.387044337207215
13985.0,7060.13,4129573.66,0.079441476893454,46.46648581410067
14961.0,7044.68,4136618.3400000003,0.07926763153678155,46.54575344563745
12766.0,6989.63,4143607.97,0.07864820196494865,46.6244016476024
12798.0,6977.04,4150585.0100000002,0.07850653769048223,46.70290818529288
12989.0,6924.11,4157509.12,0.07791096262713772,46.78081914792001
13027.0,6912.0,4164421.12,0.07777469937346113,46.85859384729348
16187.0,6911.4400000000005,4171332.56,0.07776839818253967,46.93636224547602
16713.0,6910.78,4178243.34,0.07776097177895365,47.01412321725497
17416.0,6893.42,4185136.76,0.07756563486038837,47.09168885211536
12705.0,6868.29,4192005.05,0.0772828689177878,47.168971721033145
12476.0,6816.42,4198821.47,0.07669922110868749,47.245670942141835
12830.0,6814.64,4205636.109999999,0.07667919232325855,47.3223501344651
15601.0,6776.56,4212412.669999999,0.07625071134059921,47.398600845805696
16652.0,6773.97,4219186.639999999,0.07622156833258745,47.47482241413828
18055.0,6761.34,4225947.979999999,0.07607945397305521,47.55090186811134
16532.0,6748.8,4232696.779999998,0.07593835230492108,47.62684022041626
15023.0,6720.41,4239417.189999999,0.07561890442945628,47.70245912484572
13576.0,6717.34,4246134.529999998,0.07558436040065471,47.77804348524637
15249.0,6688.46,4252822.989999998,0.07525939898313365,47.85330288422951
16746.0,6680.11,4259503.099999999,0.075165443725644,47.92846832795515
16353.0,6675.71,4266178.809999999,0.07511593436840396,48.00358426232356
12626.0,6620.4800000000005,4272799.289999999,0.07449447941377488,48.07807874173733
16182.0,6617.65,4279416.9399999995,0.0744626358953682,48.152541377632694
15144.0,6580.4400000000005,4285997.38,0.0740439442628904,48.226585321895584
12472.0,6572.11,4292569.49,0.07395021404793367,48.30053553594352
17338.0,6493.54,4299063.03,0.07306613445739941,48.373601670400916
18223.0,6484.54,4305547.57,0.07296486531759022,48.4465665357185
15694.0,6479.4,4312026.970000001,0.07290702938663252,48.51947356510514
13225.0,6463.84,4318490.8100000005,0.07273194629602907,48.59220551140117
13102.0,6424.09,4324914.9,0.0722846742618718,48.66449018566304
12431.0,6419.95,4331334.850000001,0.07223809045755956,48.7367282761206
16814.0,6416.7,4337751.550000001,0.07220152104596181,48.80892979716656
13871.0,6403.25,4344154.800000001,0.07205017994258028,48.88097997710914
12359.0,6310.03,4350464.830000001,0.07100125669668994,48.95198123380583
13668.0,6309.83,4356774.660000001,0.07099900627136085,49.022980240077196
13709.0,6307.650000000001,4363082.310000001,0.07097447663527373,49.09395471671247
15005.0,6295.37,4369377.680000002,0.07083630052006741,49.16479101723254
16126.0,6287.77,4375665.450000001,0.07075078435756188,49.2355418015901
17315.0,6281.2300000000005,4381946.680000002,0.07067719544930053,49.3062189970394
14057.0,6211.66,4388158.340000002,0.06989438499857545,49.37611338203798
12357.0,6207.67,4394366.010000002,0.06984948901326003,49.445962871051236
14060.0,6140.42,4400506.430000002,0.06909278349635245,49.51505565454759
13418.0,6127.43,4406633.860000001,0.06894661837122784,49.584002272918816
15939.0,6115.01,4412748.870000001,0.06880686695829116,49.65280913987711
17509.0,6083.64,4418832.510000001,0.0684538877454229,49.72126302762253
14735.0,6065.6900000000005,4424898.200000001,0.06825191207213678,49.78951493969466
13097.0,6003.22,4430901.420000001,0.06754899172059452,49.857063931415254
12637.0,6002.9,4436904.320000001,0.06754539104006796,49.924609322455325
14101.0,5976.79,4442881.110000001,0.06725159801335485,49.99186092046868
15382.0,5955.71,4448836.820000001,0.06701440318366843,50.05887532365235
14944.0,5900.25,4454737.070000001,0.06639036023991088,50.12526568389226
13209.0,5891.61,4460628.680000002,0.06629314186569404,50.19155882575795
13534.0,5870.08,4466498.760000002,0.06605088357901716,50.25760970933697
14505.0,5859.43,4472358.190000001,0.06593104843024296,50.32354075776721
14415.0,5855.57,4478213.760000002,0.06588761522139146,50.389428372988604
13050.0,5836.86,4484050.620000002,0.06567708793185478,50.45510546092046
12720.0,5781.7300000000005,4489832.350000002,0.06505675818989025,50.52016221911035
15218.0,5756.89,4495589.240000002,0.06477725536401686,50.58493947447436
17686.0,5739.46,4501328.700000002,0.0645811307965864,50.64952060527094
13316.0,5732.93,4507061.630000002,0.06450765440959151,50.71402825968053
13178.0,5725.47,4512787.1000000015,0.06442371354481632,50.77845197322535
16553.0,5719.82,4518506.920000002,0.06436013902926943,50.84281211225462
13468.0,5704.97,4524211.8900000015,0.06419304494858427,50.9070051572032
14110.0,5683.15,4529895.040000002,0.0639475235451802,50.97095268074838
17716.0,5655.99,4535551.030000002,0.06364191578548935,51.03459459653387
13004.0,5655.91,4541206.940000002,0.0636410156153577,51.09823561214923
17049.0,5655.03,4546861.9700000025,0.0636311137439097,51.16186672589314
18118.0,5625.08,4552487.050000003,0.063294112550878,51.22516083844402
17757.0,5593.39,4558080.440000002,0.06293753265748318,51.288098371101505
12839.0,5591.42,4563671.860000002,0.0629153659679916,51.35101373706949
12481.0,5579.82,4569251.6800000025,0.0627848412989042,51.4137985783684
14688.0,5579.1,4574830.780000002,0.06277673976771947,51.47657531813612
14049.0,5578.72,4580409.500000002,0.0627724639595942,51.53934778209572
16767.0,5575.56,4585985.060000001,0.06273690723939453,51.602084689335115
12539.0,5568.35,4591553.410000001,0.06265577940628071,51.66474046874139
16161.0,5533.67,4597087.080000001,0.062265555654215946,51.72700602439561
18225.0,5504.96,4602592.040000001,0.06194250709822462,51.78894853149383
16609.0,5493.46,4608085.500000001,0.06181310764180176,51.850761639135634
15805.0,5488.18,4613573.680000001,0.06175369641311369,51.91251533554875
16985.0,5464.12,4619037.800000001,0.061482970246023776,51.97399830579477
16265.0,5447.0,4624484.800000001,0.0612903338378534,52.035288639632626
18198.0,5425.56,4629910.36,0.061049088242574615,52.0963377278752
12490.0,5417.93,4635328.29,0.060963234516269706,52.157300962391474
17809.0,5411.91,4640740.2,0.060895496713863996,52.218196459105336
16701.0,5398.3,4646138.5,0.06074235527021921,52.27893881437556
17719.0,5396.04,4651534.54,0.060716925464000454,52.33965573983956
17850.0,5391.21,4656925.75,0.060662577692302856,52.40031831753186
16303.0,5360.63,4662286.38,0.06031848765948451,52.46063680519135
13269.0,5343.28,4667629.66,0.060123263262185665,52.520760068453534
17730.0,5298.4800000000005,4672928.140000001,0.0596191679884688,52.580379236442
15150.0,5291.33,4678219.470000001,0.05953871528295371,52.639917951724954
17061.0,5232.2300000000005,4683451.700000001,0.05887371459820667,52.69879166632316
18226.0,5228.05,4688679.750000001,0.05882668070882862,52.757618347031986
12362.0,5226.2300000000005,4693905.980000001,0.05880620183833388,52.81642454887032
16258.0,5203.51,4699109.490000001,0.058550553520948886,52.874975102391275
13756.0,5189.52,4704299.010000001,0.058393136269178816,52.93336823866046
16191.0,5180.52,4709479.53,0.05829186712936963,52.991660105789826
15727.0,5159.06,4714638.59,0.05805039649155792,53.049710502281386
13599.0,5149.92,4719788.51,0.057947552054018366,53.1076580543354
17858.0,5140.66,4724929.17,0.05784335736128134,53.16550141169668
15903.0,5126.76,4730055.93,0.05768695280090937,53.22318836449759
13941.0,5112.96,4735168.89,0.05753167345320194,53.28072003795079
15046.0,5090.42,4740259.31,0.05727805051861313,53.337998088469405
16700.0,5076.55,4745335.859999999,0.057121983522040516,53.39512007199144
13139.0,5064.9400000000005,4750400.8,0.05699134633168666,53.45211141832313
12432.0,5059.32,4755460.12,0.05692810937993913,53.50903952770307
17602.0,5054.42,4760514.54,0.056872973959376356,53.565912501662446
15301.0,5049.95,4765564.49,0.056822676953271124,53.62273517861572
17426.0,5037.26,4770601.75,0.05667988746614015,53.67941506608186
15719.0,5030.07,4775631.82,0.05659898467555925,53.73601405075742
14755.0,5010.28,4780642.100000001,0.05637630508924549,53.79239035584666
14562.0,5006.77,4785648.87,0.05633681012471991,53.84872716597138
12444.0,5005.46,4790654.33,0.05632206983881433,53.905049235810196
14329.0,4975.24,4795629.57,0.055982030571588355,53.96103126638179
15032.0,4959.1,4800588.67,0.055800421247530534,54.01683168762932
12437.0,4951.41,4805540.08,0.055713892393626896,54.07254558002295
12700.0,4939.99,4810480.07,0.05558539310733568,54.12813097313028
14709.0,4921.04,4815401.11,0.055372165307404096,54.183503138437686
15786.0,4919.0,4820320.11,0.055349210969047345,54.238852349406734
15547.0,4910.6,4825230.71,0.05525469310522544,54.29410704251196
17133.0,4892.240000000001,4830122.95,0.05504810406001469,54.349155146571974
12664.0,4881.88,4835004.83,0.05493153202796765,54.40408667859994
12688.0,4873.81,4839878.64,0.054840727365938736,54.45892740596588
14292.0,4871.93,4844750.569999999,0.054819573367845265,54.513746979333725
17652.0,4867.72,4849618.289999999,0.054772201914667855,54.56851918124839
15738.0,4812.42,4854430.709999999,0.05414995931117358,54.622669140559566
13013.0,4810.9400000000005,4859241.649999999,0.0541333061637383,54.67680244672331
15298.0,4799.9,4864041.55,0.054009082685572335,54.73081152940888
15555.0,4794.86,4868836.41,0.05395237196727919,54.78476390137616
15187.0,4777.18,4873613.59,0.05375343436818735,54.83851733574435
17365.0,4767.36,4878380.95,0.05364293848452887,54.89216027422888
12955.0,4757.16,4883138.11,0.05352816679274513,54.94568844102162
14180.0,4748.52,4887886.63,0.05343094841852831,54.99911938944015
15152.0,4745.69,4892632.32,0.05339910490012162,55.052518494340276
16722.0,4730.81,4897363.13,0.0532316732556371,55.105750167595914
17690.0,4726.8,4902089.93,0.05318655222778878,55.1589367198237
12714.0,4708.86,4906798.79,0.052984689075769115,55.21192140889947
14135.0,4690.31,4911489.1,0.052775962126495726,55.26469737102597
14191.0,4684.76,4916173.859999999,0.05271351282361339,55.31741088384958
15291.0,4668.3,4920842.159999999,0.05252830281902902,55.36993918666861
14189.0,4654.08,4925496.239999999,0.05236829757813048,55.42230748424674
14390.0,4642.57,4930138.81,0.05223878560044117,55.47454626984718
14159.0,4630.35,4934769.159999999,0.05210128461283359,55.52664755446001
14286.0,4628.75,4939397.909999999,0.05208328121020083,55.578730835670214
13802.0,4599.42,4943997.329999999,0.051753256335689314,55.6304840920059
15093.0,4597.02,4948594.349999999,0.051726251231740204,55.68221034323764
14004.0,4582.64,4953176.989999998,0.051564445650578404,55.73377478888822
16931.0,4554.87,4957731.8599999985,0.0512519740936338,55.78502676298185
17068.0,4552.14,4962283.999999998,0.05122125578789168,55.836248018769744
17613.0,4544.55,4966828.549999998,0.051135852146652595,55.887383870916395
12484.0,4527.32,4971355.869999998,0.05094197800455121,55.93832584892095
13267.0,4521.49,4975877.3599999985,0.05087637810620815,55.98920222702716
15299.0,4507.01,4980384.369999998,0.0507134473123818,56.03991567433954
12524.0,4485.72,4984870.089999998,0.05047388953609984,56.09038956387564
17975.0,4483.26,4989353.349999998,0.05044620930455199,56.14083577318019
14426.0,4481.67,4993835.019999998,0.05042831842318569,56.19126409160338
12627.0,4478.53,4998313.549999998,0.050392986745518925,56.2416570783489
17364.0,4462.68,5002776.229999998,0.0502146405381883,56.29187171888709
16984.0,4459.52,5007235.749999997,0.05017908381798863,56.342050802705074
13069.0,4431.44,5011667.189999998,0.04986312410178393,56.39191392680686
14085.0,4421.29,5016088.479999998,0.049748915016332454,56.44166284182319
15955.0,4416.26,5020504.739999997,0.04969231681930576,56.49135515864249
16626.0,4413.1,5024917.839999997,0.04965676009910609,56.541011918741596
15874.0,4405.88,5029323.719999997,0.04957551974472583,56.590587438486324
14534.0,4397.3,5033721.019999997,0.04947897649810772,56.64006641498443
12712.0,4396.13,5038117.149999997,0.049465811509932525,56.689532226494364
13505.0,4393.63,5042510.779999997,0.04943768119331887,56.73896990768768
12752.0,4366.78,5046877.559999997,0.0491355615928881,56.78810546928057
16945.0,4345.5,5051223.059999997,0.04889611633787258,56.837001585618445
14016.0,4341.21,5055564.269999997,0.04884784471456354,56.88584943033301
14800.0,4331.79,5059896.059999997,0.04874184968156325,56.93459128001457
17567.0,4331.48,5064227.539999997,0.048738361522303146,56.983329641536876
18251.0,4314.72,5068542.259999997,0.04854977587972514,57.031879417416604
12347.0,4310.0,5072852.259999997,0.04849666584195854,57.080376083258564
17937.0,4301.22,5077153.479999997,0.04839787217001135,57.12877395542858
15034.0,4274.16,5081427.639999997,0.04809338962298504,57.17686734505156
14422.0,4263.64,5085691.279999997,0.04797501725067474,57.22484236230223
12500.0,4257.82,5089949.099999997,0.047909529873598124,57.27275189217583
17419.0,4226.57,5094175.669999997,0.047557900915927306,57.32030979309176
14525.0,4215.9,5098391.5699999975,0.047437840724620185,57.36774763381638
15804.0,4206.39,5102597.959999997,0.047330833000221804,57.4150784668166
15971.0,4199.85,5106797.809999997,0.047257244091960464,57.46233571090856
12747.0,4196.01,5110993.819999997,0.04721403592564188,57.5095497468342
14146.0,4191.0,5115184.819999997,0.047157662771148086,57.55670740960535
14277.0,4188.0,5119372.819999997,0.04712390639121168,57.603831315996565
12949.0,4167.22,5123540.039999996,0.046890087199518905,57.65072140319609
13384.0,4151.93,5127691.969999996,0.04671804218310973,57.697439445379196
15570.0,4148.82,5131840.789999996,0.046683048069242325,57.74412249344844
13988.0,4147.96,5135988.749999996,0.04667337124032723,57.79079586468876
12569.0,4124.6900000000005,5140113.439999997,0.046411534253287236,57.83720739894205
17920.0,4119.5,5144232.939999997,0.046353135715997265,57.883560534658045
16592.0,4113.68,5148346.619999996,0.046287648338920656,57.92984818299696
13555.0,4098.88,5152445.499999996,0.046121116864567754,57.97596929986153
16401.0,4098.32,5156543.819999997,0.046114815673646295,58.02208411553518
18041.0,4097.37,5160641.189999997,0.0461041261533331,58.06818824168851
16670.0,4095.9,5164737.089999997,0.046087585527164264,58.11427582721567
12749.0,4090.88,5168827.969999997,0.04603109985140403,58.160306927067076
14092.0,4076.9100000000003,5172904.879999997,0.04587390764216687,58.206180834709244
12449.0,4067.29,5176972.169999997,0.04576566218383748,58.25194649689308
17377.0,4058.32,5181030.489999997,0.04566473060782766,58.29761122750091
18087.0,4055.7200000000003,5185086.209999997,0.045635475078549446,58.34324670257946
14401.0,4051.48,5189137.689999998,0.045587766061572665,58.38883446864103
12656.0,4051.17,5193188.859999998,0.04558427790231257,58.434418746543344
16549.0,4034.9,5197223.759999998,0.04540120580179084,58.47981995234513
13815.0,4027.36,5201251.119999998,0.045316364766884026,58.525136317112015
15514.0,4023.7200000000003,5205274.839999998,0.045275407025894526,58.57041172413791
17940.0,4020.04,5209294.879999998,0.04523399919983921,58.61564572333775
12957.0,4017.54,5213312.419999998,0.045205868883225545,58.66085159222097
12867.0,4009.34,5217321.759999998,0.045113601444732726,58.705965193665705
12378.0,4008.62,5221330.379999998,0.045105499913547994,58.75107069357925
16186.0,4006.94,5225337.319999998,0.04508659634078361,58.79615728992003
12841.0,3991.58,5229328.8999999985,0.04491376367550925,58.84107105359554
17001.0,3989.57,5233318.469999999,0.04489114690095186,58.88596220049649
15416.0,3984.32,5237302.789999999,0.04483207323606317,58.93079427373256
12779.0,3981.36,5241284.149999999,0.04479876694119259,58.97559304067375
12727.0,3980.7000000000003,5245264.85,0.04479134053760658,59.02038438121136
14547.0,3974.75,5249239.6,0.04472439038406606,59.065108771595426
14299.0,3965.62,5253205.22,0.04462165846779295,59.109730430063216
13523.0,3964.88,5257170.1,0.044613331894075306,59.15434376195729
15529.0,3962.6,5261132.699999999,0.04458767704532365,59.198931439002614
17611.0,3961.12,5265093.819999999,0.044571023897888355,59.2435024629005
13183.0,3957.78,5269051.6,0.0445334417948925,59.28803590469539
17769.0,3957.43,5273009.029999999,0.04452950355056658,59.332565408245955
17651.0,3945.0,5276954.029999999,0.04438963961636344,59.37695504786232
12473.0,3928.05,5280882.079999999,0.0441989160697228,59.42115396393204
17593.0,3923.86,5284805.9399999995,0.04415176965907829,59.46530573359112
14739.0,3902.28,5288708.22,0.043908948766069135,59.50921468235719
13999.0,3901.81,5292610.029999999,0.04390366026654576,59.55311834262373
14291.0,3883.25,5296493.279999999,0.043694820796005916,59.59681316341974
15195.0,3861.0,5300354.279999999,0.0434444609781443,59.64025762439788
18073.0,3859.82,5304214.1,0.04343118346870265,59.68368880786659
12662.0,3849.78,5308063.88,0.04331821211718217,59.72700701998377
16717.0,3843.08,5311906.96,0.04324282286865755,59.77024984285243
13266.0,3834.2599999999998,5315741.22,0.043143579111644535,59.81339342196407
17091.0,3827.76,5319568.9799999995,0.04307044028844901,59.85646386225252
16327.0,3820.27,5323389.249999999,0.042986161859874465,59.89945002411239
12755.0,3811.9500000000003,5327201.199999999,0.042892544166184196,59.942342568278576
12597.0,3811.22,5331012.419999999,0.042884330113732994,59.98522689839231
